pers_legacy_id,pers_person_id
P4261899,192670
P4261902,192673
P4261975,192698
P4261980,192701
P4261994,192710
P4261998,192713
P4262021,192723
P4262058,192743
P4262079,192754
P4262222,192823
P4262239,192832
P4262244,192835
P4262267,192845
P4262284,192853
P4262285,192854
P4262356,192879
P4262358,192881
P4262412,192904
P4262435,192912
P4262472,192920
P4262484,192929
P4262486,192931
P4262503,192940
P4262504,192941
P4262510,192946
P4262524,192954
P4262532,192955
P4262553,192969
P4262605,192997
P4262629,193008
P4262685,193036
P4262748,193058
P4262771,193068
P4262832,193083
P4262833,193084
P4262836,193086
P4262837,193087
P4262838,193088
P4263187,193187
P4263216,193206
P4263218,193207
P4263425,193276
P4263574,193346
P4263600,193359
P4263641,193375
P4263661,193387
P4263733,193436
P4263737,193439
P4263791,193469
P4263792,193470
P4263816,193477
P4263921,193534
P4263938,193540
P4263959,193556
P4263987,193568
P4263993,193572
P4264010,193579
P4264012,193580
P4264028,193586
P4264055,193601
P4264133,193642
P4264138,193645
P4264140,193646
P4264141,193647
P4264142,193648
P4264263,193706
P4264319,193727
P4264320,193728
P4264338,193731
P4264341,193732
P4264344,193733
P4264392,193737
P4264393,193738
P4264397,193740
P4264398,193741
P4264476,193767
P4264480,193771
P4264491,193782
P4264495,193785
P4264496,193786
P4264578,193818
P4264588,193825
P4264653,193851
P4264654,193852
P4264661,193857
P4264671,193860
P4264685,193863
P4264723,193877
P4264744,193890
P4264768,193908
P4264866,193951
P4264930,193972
P4265031,194023
P4265051,194033
P4265103,194064
P4265119,194076
P4265120,194077
P4265132,194086
P4265134,194088
P4265171,194110
P4265173,194111
P4265177,194112
P4265178,194113
P4265235,194133
P4265265,194152
P4265286,194166
P4265340,194187
P4265344,194189
P4265345,194190
P4265368,194204
P4265458,194240
P4265459,194241
P4265520,194266
P4265523,194269
P4265524,194270
P4265525,194271
P4265529,194275
P4265552,194277
P4265594,194282
P4265606,194290
P4265633,194302
P4265647,194312
P4265661,194320
P4265662,194321
P4265664,194323
P4265762,194358
P4265813,194369
P4265857,194382
P4265899,194397
P4265900,194398
P4265913,194407
P4266051,194439
P4266058,194446
P4266188,194483
P4266262,194507
P4266299,194520
P4266326,194533
P4266331,194537
P4266334,194540
P4266361,194557
P4266375,194564
P4266384,194569
P4266385,194570
P4266456,194599
P4266459,194601
P4266589,194648
P4266656,194676
P4266658,194677
P4266794,194703
P4266860,194729
P4266904,194745
P4267084,194780
P4267114,194788
P4267193,194803
P4267223,194810
P4267322,194879
P4267346,194891
P4267371,194905
P4267376,194908
P4267411,194915
P4267414,194916
P4267424,194923
P4267469,194933
P4267473,194936
P4267505,194958
P4267509,194960
P4267512,194961
P4267532,194972
P4267631,195016
P4267699,195039
P4267842,195092
P4267926,195136
P4267949,195147
P4267952,195149
P4267956,195152
P4267988,195170
P4268019,195182
P4268110,195222
P4268175,195253
P4268259,195288
P4268263,195292
P4268291,195306
P4268292,195307
P4268308,195316
P4268310,195318
P4268324,195323
P4268368,195348
P4268381,195358
P4268387,195361
P4268532,195377
P4269241,195409
P4269258,195419
P4269321,195438
P4269365,195454
P4269397,195466
P4269399,195468
P4269500,195515
P4269605,195570
P4269614,195572
P4269698,195605
P4269699,195606
P4269704,195609
P4269799,195648
P4269800,195649
P4269842,195664
P4270019,195720
P4270070,195737
P4270155,195782
P4270160,195783
P4270195,195799
P4270214,195809
P4270287,195835
P4270294,195841
P4270295,195842
P4270394,195886
P4270413,195900
P4270461,195925
P4270596,195990
P4270631,196005
P4270690,196038
P4270692,196040
P4270724,196061
P4270744,196072
P4270768,196083
P4270826,196118
P4270834,196122
P4270932,196161
P4270933,196162
P4270934,196163
P4270935,196164
P4270941,196167
P4270943,196168
P4271064,196206
P4271188,196265
P4271198,196270
P4271345,196310
P4271347,196311
P4271537,196359
P4271591,196378
P4271599,196382
P4271660,196407
P4271686,196417
P4271715,196438
P4271726,196442
P4271729,196444
P4271730,196445
P4271895,196514
P4271901,196520
P4272012,196561
P4272017,196565
P4272067,196578
P4272136,196606
P4272197,196637
P4272198,196638
P4272200,196639
P4272216,196647
P4272217,196648
P4272239,196656
P4272341,196695
P4272342,196696
P4272548,196780
P4272549,196781
P4272551,196782
P4272574,196790
P4272575,196791
P4272602,196800
P4272726,196854
P4272727,196855
P4272728,196856
P4272757,196869
P4272810,196884
P4272816,196887
P4272842,196900
P4272843,196901
P4272865,196909
P4272888,196917
P4272889,196918
P4272976,196949
P4272982,196951
P4273000,196961
P4273001,196962
P4273037,196982
P4273052,196990
P4273053,196991
P4273054,196992
P4273136,197035
P4273185,197058
P4273220,197077
P4273254,197091
P4273262,197092
P4273312,197108
P4273359,197127
P4273379,197139
P4273509,197184
P4273522,197189
P4273525,197192
P4273526,197193
P4273528,197195
P4273531,197198
P4273586,197220
P4273592,197221
P4273612,197229
P4273656,197251
P4273732,197289
P4273734,197291
P4273785,197316
P4273813,197327
P4273814,197328
P4273936,197386
P4273982,197402
P4274002,197410
P4274015,197415
P4274033,197424
P4274096,197445
P4274158,197462
P4274160,197464
P4274164,197467
P4274189,197479
P4274191,197480
P4274321,197532
P4274588,197663
P4274616,197675
P4274649,197689
P4274688,197704
P4274702,197710
P4274776,197752
P4274875,197783
P4274881,197785
P4274885,197789
P4274888,197791
P4274952,197818
P4274966,197819
P4274967,197820
P4275014,197840
P4275015,197841
P4275099,197885
P4275130,197899
P4275161,197911
P4275274,197947
P4275276,197948
P4275370,197996
P4275473,198035
P4275474,198036
P4275540,198064
P4275551,198072
P4275575,198084
P4275618,198103
P4275619,198104
P4275653,198120
P4275687,198130
P4275695,198134
P4275703,198138
P4275784,198174
P4275807,198185
P4275840,198197
P4275884,198208
P4275885,198209
P4275916,198220
P4275954,198228
P4275963,198231
P4275999,198254
P4276006,198257
P4276048,198277
P4276067,198283
P4276100,198301
P4276104,198304
P4276264,198369
P4276316,198392
P4276401,198435
P4276408,198439
P4276410,198440
P4276411,198441
P4276415,198443
P4276457,198474
P4276459,198475
P4276461,198477
P4276462,198478
P4276553,198529
P4276621,198556
P4276663,198577
P4276681,198579
P4276683,198581
P4276685,198583
P4276691,198584
P4276717,198591
P4276753,198604
P4276813,198624
P4276923,198677
P4276971,198700
P4276980,198706
P4276982,198708
P4277012,198720
P4277193,198769
P4277235,198782
P4277251,198790
P4277252,198791
P4277283,198809
P4277405,198847
P4277406,198848
P4277448,198855
P4277451,198858
P4277452,198859
P4277460,198864
P4277461,198865
P4277477,198870
P4277509,198885
P4277516,198887
P4277651,198932
P4277667,198944
P4277911,199044
P4277914,199046
P4277930,199056
P4278086,199129
P4278087,199130
P4278144,199142
P4278147,199144
P4278157,199152
P4278161,199154
P4278206,199178
P4278311,199213
P4278521,199301
P4278725,199366
P4278727,199368
P4278757,199375
P4278795,199393
P4278815,199398
P4278938,199436
P4278952,199440
P4278978,199451
P4279049,199488
P4279083,199506
P4279100,199516
P4279101,199517
P4279133,199525
P4279154,199538
P4279222,199564
P4279267,199582
P4279313,199598
P4279350,199616
P4279606,199690
P4279610,199692
P4279645,199704
P4279795,199770
P4279834,199786
P4279856,199790
P4279890,199807
P4279910,199821
P4279997,199846
P4280003,199850
P4280037,199856
P4280053,199859
P4280110,199883
P4280114,199886
P4280120,199890
P4280152,199895
P4280220,199917
P4280253,199925
P4280257,199928
P4280349,199952
P4280425,199973
P4280445,199982
P4280465,199996
P4280483,200001
P4280484,200002
P4280561,200034
P4280614,200050
P4280624,200057
P4280625,200058
P4280669,200075
P4280670,200076
P4280671,200077
P4280675,200078
P4280720,200094
P4280733,200102
P4280734,200103
P4280738,200105
P4280756,200107
P4280757,200108
P4280821,200124
P4280824,200125
P4280825,200126
P4280831,200128
P4280832,200129
P4280850,200134
P4280927,200177
P4281037,200219
P4281038,200220
P4281319,200329
P4281321,200330
P4281361,200349
P4281372,200357
P4281373,200358
P4281392,200369
P4281395,200370
P4281500,200399
P4281509,200400
P4281552,200423
P4281639,200462
P4281681,200484
P4281690,200490
P4281698,200496
P4281705,200499
P4281706,200500
P4281735,200514
P4281771,200528
P4281781,200531
P4281812,200536
P4281837,200547
P4281840,200548
P4281845,200550
P4281847,200551
P4281859,200556
P4281860,200557
P4281861,200558
P4281862,200559
P4281883,200570
P4282007,200598
P4282009,200600
P4282012,200602
P4282013,200603
P4282016,200604
P4282019,200605
P4282026,200608
P4282028,200609
P4282103,200639
P4282104,200640
P4282126,200653
P4282152,200665
P4282248,200713
P4282282,200727
P4282295,200734
P4282328,200741
P4282436,200779
P4282462,200783
P4282603,200835
P4282604,200836
P4282712,200878
P4282729,200887
P4282766,200894
P4282776,200901
P4282778,200902
P4282807,200914
P4282810,200916
P4282821,200924
P4282864,200944
P4282929,200971
P4282931,200973
P4282954,200983
P4282960,200987
P4282997,201003
P4283005,201007
P4283053,201023
P4283258,201108
P4283281,201115
P4283282,201116
P4283314,201125
P4283346,201130
P4283401,201161
P4283428,201172
P4283506,201202
P4283547,201220
P4283583,201246
P4283622,201252
P4283794,201311
P4283795,201312
P4283813,201320
P4283823,201324
P4283838,201331
P4283840,201332
P4283841,201333
P4283852,201341
P4283868,201350
P4283900,201362
P4283904,201363
P4283929,201373
P4284085,201421
P4284206,201438
P4284321,201459
P4284356,201470
P4284456,201498
P4284463,201502
P4284598,201545
P4284659,201565
P4284711,201587
P4284826,201643
P4284842,201652
P4284843,201653
P4284844,201654
P4284857,201663
P4284904,201689
P4284906,201691
P4284917,201698
P4284960,201717
P4284961,201718
P4284996,201742
P4285042,201760
P4285044,201762
P4285132,201785
P4285152,201802
P4285188,201808
P4285214,201825
P4285219,201829
P4285229,201835
P4285425,201896
P4285447,201905
P4285469,201918
P4285510,201933
P4285534,201939
P4285535,201940
P4285550,201947
P4285581,201959
P4285601,201971
P4285661,201998
P4285678,202007
P4285680,202009
P4285681,202010
P4285695,202020
P4285725,202034
P4285758,202050
P4285781,202063
P4285787,202069
P4285789,202070
P4285794,202074
P4285833,202081
P4285870,202098
P4285880,202100
P4285955,202131
P4285957,202132
P4286026,202161
P4286074,202179
P4286104,202193
P4286105,202194
P4286216,202239
P4286262,202248
P4286264,202249
P4286267,202250
P4286270,202252
P4286303,202266
P4286305,202268
P4286376,202294
P4286428,202309
P4286439,202313
P4286483,202327
P4286485,202328
P4286498,202336
P4286502,202337
P4286504,202338
P4286514,202342
P4286528,202352
P4286609,202383
P4286715,202430
P4286729,202434
P4286742,202438
P4286751,202440
P4286773,202449
P4286868,202494
P4286910,202510
P4287027,202556
P4287054,202568
P4287066,202572
P4287108,202581
P4287122,202587
P4287145,202603
P4287166,202612
P4287168,202613
P4287169,202614
P4287172,202617
P4287178,202620
P4287186,202626
P4287420,202704
P4287445,202718
P4287471,202733
P4287509,202756
P4287535,202763
P4287776,202831
P4287827,202850
P4287836,202853
P4287870,202859
P4287947,202875
P4287949,202877
P4288016,202890
P4288034,202897
P4288037,202899
P4288038,202900
P4288054,202907
P4288055,202908
P4288089,202917
P4288094,202921
P4288162,202924
P4288165,202926
P4288315,202961
P4288359,202977
P4288449,203015
P4288494,203028
P4288535,203047
P4288546,203052
P4288551,203055
P4288571,203063
P4288657,203091
P4288658,203092
P4288661,203094
P4288688,203103
P4288689,203104
P4288764,203127
P4288784,203134
P4288820,203148
P4288827,203150
P4288853,203157
P4288935,203182
P4288936,203183
P4289053,203239
P4289083,203246
P4289106,203256
P4289108,203257
P4289109,203258
P4289177,203290
P4289229,203316
P4289300,203342
P4289306,203343
P4289307,203344
P4289314,203350
P4289315,203351
P4289366,203368
P4289422,203389
P4289447,203398
P4289650,203470
P4289675,203483
P4289708,203500
P4289710,203501
P4289719,203504
P4289720,203505
P4289721,203506
P4289757,203516
P4289813,203538
P4289843,203546
P4289873,203559
P4289880,203562
P4289923,203579
P4289940,203587
P4289996,203618
P4290011,203632
P4290032,203651
P4290079,203669
P4290091,203681
P4290092,203682
P4290100,203690
P4290121,203711
P4290130,203720
P4290155,203745
P4290179,203769
P4290181,203771
P4290193,203783
P4290218,203808
P4290262,203852
P4290263,203853
P4290268,203858
P4290281,203870
P4290283,203872
P4290300,203889
P4290322,203898
P4290338,203910
P4290371,203925
P4290384,203935
P4290429,203964
P4290439,203973
P4290468,203998
P4290520,204031
P4290527,204038
P4290537,204048
P4290553,204064
P4290554,204065
P4290589,204082
P4290590,204083
P4290591,204084
P4290611,204098
P4290613,204100
P4290614,204101
P4290636,204123
P4290650,204137
P4290651,204138
P4290656,204143
P4290664,204151
P4290708,204191
P4290750,204201
P4290829,204215
P4290891,204221
P4290953,204230
P4290969,204231
P4291049,204240
P4291072,204247
P4291074,204249
P4291152,204260
P4291169,204261
P4291172,204264
P4291329,204279
P4291349,204281
P4291350,204282
P4291409,204293
P4291470,204298
P4291471,204299
P4291490,204301
P4291492,204303
P4291493,204304
P4291494,204305
P4291495,204306
P4291498,204309
P4291499,204310
P4291749,204337
P4291751,204339
P4291790,204344
P4291835,204364
P4291910,204405
P4291930,204418
P4291954,204436
P4292010,204460
P4292033,204467
P4292052,204479
P4292053,204480
P4292069,204484
P4292074,204489
P4292075,204490
P4292076,204491
P4292080,204495
P4292091,204499
P4292251,204534
P4292269,204537
P4292270,204538
P4292297,204548
P4292349,204566
P4292413,204577
P4292429,204578
P4292430,204579
P4292491,204595
P4292492,204596
P4292509,204605
P4292512,204608
P4292514,204610
P4292515,204611
P4292517,204613
P4292541,204628
P4292579,204649
P4292643,204696
P4292659,204712
P4292663,204716
P4292668,204721
P4292694,204731
P4292695,204732
P4292696,204733
P4292711,204748
P4292719,204756
P4292733,204770
P4292741,204778
P4292772,204793
P4292792,204803
P4292802,204811
P4292806,204815
P4292847,204852
P4292853,204858
P4292854,204859
P4292876,204881
P4292916,204905
P4292917,204906
P4292948,204937
P4292949,204938
P4292955,204944
P4292972,204961
P4292996,204985
P4293007,204996
P4293008,204997
P4293015,205004
P4293037,205014
P4293077,205040
P4293080,205043
P4293106,205061
P4293107,205062
P4293110,205064
P4293115,205069
P4293120,205074
P4293121,205075
P4293133,205087
P4293138,205092
7000011,7000011
7000022,7000022
7000024,7000024
7000025,7000025
7000036,7000036
7000051,7000051
7000073,7000073
7000078,7000078
7000081,7000081
7000082,7000082
7000131,7000131
7000157,7000157
7000164,7000164
7000178,7000178
7000179,7000179
7000184,7000184
7000185,7000185
7000196,7000196
7000198,7000198
7000208,7000208
7000233,7000233
7000234,7000234
7000243,7000243
7000250,7000250
7000277,7000277
7000281,7000281
7000282,7000282
7000293,7000293
7000294,7000294
7000311,7000311
7000313,7000313
7000314,7000314
7000323,7000323
7000324,7000324
7000344,7000344
7000362,7000362
7000363,7000363
7000407,7000407
7000412,7000412
7000420,7000420
7000421,7000421
7000442,7000442
7000446,7000446
7000457,7000457
7000462,7000462
7000463,7000463
7000464,7000464
7000465,7000465
7000485,7000485
7000496,7000496
7000500,7000500
7000506,7000506
7000510,7000510
7000511,7000511
7000513,7000513
7000514,7000514
7000520,7000520
7000532,7000532
7000533,7000533
7000549,7000549
7000550,7000550
7000566,7000566
7000587,7000587
7000592,7000592
7000610,7000610
7000613,7000613
7000614,7000614
7000634,7000634
7000636,7000636
7000652,7000652
7000672,7000672
7000673,7000673
7000674,7000674
7000675,7000675
7000708,7000708
7000709,7000709
7000729,7000729
7000770,7000770
7000771,7000771
7000785,7000785
7000786,7000786
7000788,7000788
7000815,7000815
7000831,7000831
7000832,7000832
7000852,7000852
7000853,7000853
7000858,7000858
7000868,7000868
7000876,7000876
7000885,7000885
7000887,7000887
7000888,7000888
7000899,7000899
7000933,7000933
7000939,7000939
7000949,7000949
7000950,7000950
7000962,7000962
7000987,7000987
7000998,7000998
7001003,7001003
7001032,7001032
7001052,7001052
7001054,7001054
7001073,7001073
7001082,7001082
7001083,7001083
7001084,7001084
7001088,7001088
7001099,7001099
7001104,7001104
7001107,7001107
7001120,7001120
7001132,7001132
7001192,7001192
7001230,7001230
7001248,7001248
7001252,7001252
7001269,7001269
7001285,7001285
7001304,7001304
7001308,7001308
7001337,7001337
7001338,7001338
7001340,7001340
7001353,7001353
7001356,7001356
7001368,7001368
7001378,7001378
7001379,7001379
7001404,7001404
7001406,7001406
7001422,7001422
7001423,7001423
7001426,7001426
7001427,7001427
7001438,7001438
7001478,7001478
7001488,7001488
7001489,7001489
7001494,7001494
7001548,7001548
7001569,7001569
7001573,7001573
7001574,7001574
7001575,7001575
7001588,7001588
7001600,7001600
7001606,7001606
7001615,7001615
7001623,7001623
7001624,7001624
7001625,7001625
7001626,7001626
7001628,7001628
7001679,7001679
7001686,7001686
7001699,7001699
7001742,7001742
7001745,7001745
7001753,7001753
7001754,7001754
7001755,7001755
7001762,7001762
7001763,7001763
7001764,7001764
7001801,7001801
7001809,7001809
7001812,7001812
7001819,7001819
7001820,7001820
7001844,7001844
7001855,7001855
7001858,7001858
7001867,7001867
7001873,7001873
7001888,7001888
7001910,7001910
7001917,7001917
7001927,7001927
7001932,7001932
7001974,7001974
7001991,7001991
7002013,7002013
7002047,7002047
7002065,7002065
7002066,7002066
7002067,7002067
7002101,7002101
7002106,7002106
7002113,7002113
7002114,7002114
7002124,7002124
7002126,7002126
7002127,7002127
7002128,7002128
7002134,7002134
7002135,7002135
7002146,7002146
7002147,7002147
7002171,7002171
7002180,7002180
7002195,7002195
7002196,7002196
7002210,7002210
7002211,7002211
7002217,7002217
7002218,7002218
7002219,7002219
7002240,7002240
7002241,7002241
7002248,7002248
7002252,7002252
7002256,7002256
7002258,7002258
7002292,7002292
7002296,7002296
7002304,7002304
7002316,7002316
7002318,7002318
7002320,7002320
7002321,7002321
7002322,7002322
7002325,7002325
7002338,7002338
7002339,7002339
7002340,7002340
7002374,7002374
7002378,7002378
7002379,7002379
7002391,7002391
7002402,7002402
7002403,7002403
7002415,7002415
7002422,7002422
7002428,7002428
7002435,7002435
7002452,7002452
7002458,7002458
7002465,7002465
7002484,7002484
7002509,7002509
7002524,7002524
7002560,7002560
7002566,7002566
7002567,7002567
7002597,7002597
7002600,7002600
7002604,7002604
7002606,7002606
7002610,7002610
7002612,7002612
7002613,7002613
7002636,7002636
7002667,7002667
7002668,7002668
7002676,7002676
7002703,7002703
7002732,7002732
7002790,7002790
7002793,7002793
7002799,7002799
7002800,7002800
7002802,7002802
7002813,7002813
7002831,7002831
7002832,7002832
7002839,7002839
7002840,7002840
7002853,7002853
7002862,7002862
7002912,7002912
7002913,7002913
7002921,7002921
7002926,7002926
7002928,7002928
7002933,7002933
7002982,7002982
7002983,7002983
7002992,7002992
7003002,7003002
7003005,7003005
7003014,7003014
7003031,7003031
7003034,7003034
7003051,7003051
7003056,7003056
7003074,7003074
7003081,7003081
7003089,7003089
7003101,7003101
7003102,7003102
7003123,7003123
7003125,7003125
7003134,7003134
7003163,7003163
7003170,7003170
7003171,7003171
7003172,7003172
7003176,7003176
7003180,7003180
7003186,7003186
7003225,7003225
7003229,7003229
7003230,7003230
7003231,7003231
7003240,7003240
7003260,7003260
7003263,7003263
7003265,7003265
7003268,7003268
7003275,7003275
7003277,7003277
7003282,7003282
7003284,7003284
7003293,7003293
7003297,7003297
7003317,7003317
7003318,7003318
7003328,7003328
7003334,7003334
7003336,7003336
7003341,7003341
7003349,7003349
7003359,7003359
7003376,7003376
7003404,7003404
7003405,7003405
7003433,7003433
7003434,7003434
7003435,7003435
7003436,7003436
7003437,7003437
7003442,7003442
7003444,7003444
7003445,7003445
7003447,7003447
7003493,7003493
7003512,7003512
7003521,7003521
7003554,7003554
7003555,7003555
7003576,7003576
7003579,7003579
7003590,7003590
7003593,7003593
7003610,7003610
7003612,7003612
7003633,7003633
7003634,7003634
7003637,7003637
7003641,7003641
7003653,7003653
7003655,7003655
7003658,7003658
7003659,7003659
7003660,7003660
7003661,7003661
7003682,7003682
7003693,7003693
7003694,7003694
7003715,7003715
7003716,7003716
7003717,7003717
7003734,7003734
7003735,7003735
7003742,7003742
7003743,7003743
7003757,7003757
7003764,7003764
7003765,7003765
7003776,7003776
7003782,7003782
7003786,7003786
7003791,7003791
7003797,7003797
7003802,7003802
7003808,7003808
7003816,7003816
7003817,7003817
7003823,7003823
7003824,7003824
7003826,7003826
7003829,7003829
7003830,7003830
7003831,7003831
7003837,7003837
7003844,7003844
7003845,7003845
7003878,7003878
7003879,7003879
7003898,7003898
7003911,7003911
7003919,7003919
7003925,7003925
7003930,7003930
7003952,7003952
7003954,7003954
7003955,7003955
7003965,7003965
7003983,7003983
7003984,7003984
7003991,7003991
7003993,7003993
7003999,7003999
7004000,7004000
7004001,7004001
7004008,7004008
7004012,7004012
7004029,7004029
7004042,7004042
7004046,7004046
7004073,7004073
7004076,7004076
7004083,7004083
7004084,7004084
7004085,7004085
7004087,7004087
7004107,7004107
7004109,7004109
7004137,7004137
7004143,7004143
7004157,7004157
7004170,7004170
7004179,7004179
7004181,7004181
7004191,7004191
7004194,7004194
7004208,7004208
7004215,7004215
7004228,7004228
7004238,7004238
7004245,7004245
7004247,7004247
7004253,7004253
7004267,7004267
7004269,7004269
7004270,7004270
7004290,7004290
7004291,7004291
7004292,7004292
7004293,7004293
7004294,7004294
7004307,7004307
7004327,7004327
7004348,7004348
7004351,7004351
7004360,7004360
7004378,7004378
7004379,7004379
7004380,7004380
7004384,7004384
7004385,7004385
7004389,7004389
7004390,7004390
7004392,7004392
7004394,7004394
7004396,7004396
7004399,7004399
7004404,7004404
7004410,7004410
7004412,7004412
7004415,7004415
7004448,7004448
7004453,7004453
7004492,7004492
7004553,7004553
7004555,7004555
7004567,7004567
7004568,7004568
7004620,7004620
7004621,7004621
7004623,7004623
7004624,7004624
7004625,7004625
7004626,7004626
7004637,7004637
7004646,7004646
7004653,7004653
7004655,7004655
7004656,7004656
7004670,7004670
7004674,7004674
7004675,7004675
7004679,7004679
7004687,7004687
7004692,7004692
7004715,7004715
7004719,7004719
7004750,7004750
7004754,7004754
7004756,7004756
7004761,7004761
7004765,7004765
7004801,7004801
7004802,7004802
7004803,7004803
7004817,7004817
7004819,7004819
7004861,7004861
7004898,7004898
7004928,7004928
7004969,7004969
7004977,7004977
7005005,7005005
7005009,7005009
7005027,7005027
7005035,7005035
7005054,7005054
7005055,7005055
7005056,7005056
7005061,7005061
7005062,7005062
7005072,7005072
7005103,7005103
7005119,7005119
7005123,7005123
7005124,7005124
7005126,7005126
7005132,7005132
7005145,7005145
7005146,7005146
7005147,7005147
7005161,7005161
7005162,7005162
7005163,7005163
7005167,7005167
7005183,7005183
7005185,7005185
7005186,7005186
7005187,7005187
7005191,7005191
7005209,7005209
7005223,7005223
7005228,7005228
7005238,7005238
7005239,7005239
7005258,7005258
7005259,7005259
7005277,7005277
7005304,7005304
7005305,7005305
7005367,7005367
7005377,7005377
7005378,7005378
7005397,7005397
7005405,7005405
7005406,7005406
7005419,7005419
7005420,7005420
7005442,7005442
7005443,7005443
7005449,7005449
7005450,7005450
7005452,7005452
7005463,7005463
7005470,7005470
7005472,7005472
7005479,7005479
7005495,7005495
7005523,7005523
7005534,7005534
7005536,7005536
7005561,7005561
7005577,7005577
7005619,7005619
7005665,7005665
7005666,7005666
7005671,7005671
7005673,7005673
7005675,7005675
7005695,7005695
7005696,7005696
7005704,7005704
7005706,7005706
7005707,7005707
7005712,7005712
7005733,7005733
7005760,7005760
7005761,7005761
7005763,7005763
7005799,7005799
7005806,7005806
7005830,7005830
7005846,7005846
7005850,7005850
7005851,7005851
7005856,7005856
7005870,7005870
7005876,7005876
7005888,7005888
7005892,7005892
7005924,7005924
7005925,7005925
7005928,7005928
7005929,7005929
7005941,7005941
7005943,7005943
7005949,7005949
7005950,7005950
7005998,7005998
7006019,7006019
7006021,7006021
7006023,7006023
7006056,7006056
7006064,7006064
7006083,7006083
7006084,7006084
7006085,7006085
7006155,7006155
7006172,7006172
7006191,7006191
7006199,7006199
7006210,7006210
7006238,7006238
7006241,7006241
7006242,7006242
7006243,7006243
7006247,7006247
7006264,7006264
7006286,7006286
7006287,7006287
7006303,7006303
7006314,7006314
7006315,7006315
7006334,7006334
7006347,7006347
7006361,7006361
7006366,7006366
7006378,7006378
7006386,7006386
7006414,7006414
7006449,7006449
7006451,7006451
7006452,7006452
7006458,7006458
7006459,7006459
7006466,7006466
7006467,7006467
7006486,7006486
7006494,7006494
7006506,7006506
7006517,7006517
7006523,7006523
7006564,7006564
7006580,7006580
7006598,7006598
7006599,7006599
7006609,7006609
7006612,7006612
7006619,7006619
7006665,7006665
7006675,7006675
7006676,7006676
7006683,7006683
7006684,7006684
7006714,7006714
7006715,7006715
7006722,7006722
7006723,7006723
7006730,7006730
7006770,7006770
7006771,7006771
7006778,7006778
7006780,7006780
7006802,7006802
7006813,7006813
7006814,7006814
7006820,7006820
7006821,7006821
7006822,7006822
7006824,7006824
7006843,7006843
7006844,7006844
7006871,7006871
7006872,7006872
7006873,7006873
7006883,7006883
7006889,7006889
7006909,7006909
7006921,7006921
7006922,7006922
7006930,7006930
7006935,7006935
7006943,7006943
7006945,7006945
7006958,7006958
7006969,7006969
7006972,7006972
7007003,7007003
7007004,7007004
7007015,7007015
7007023,7007023
7007035,7007035
7007036,7007036
7007076,7007076
7007103,7007103
7007111,7007111
7007131,7007131
7007150,7007150
7007161,7007161
7007249,7007249
7007250,7007250
7007254,7007254
7007262,7007262
7007270,7007270
7007286,7007286
7007322,7007322
7007335,7007335
7007341,7007341
7007350,7007350
7007367,7007367
7007368,7007368
7007369,7007369
7007373,7007373
7007405,7007405
7007412,7007412
7007431,7007431
7007432,7007432
7007433,7007433
7007436,7007436
7007474,7007474
7007475,7007475
7007476,7007476
7007480,7007480
7007485,7007485
7007531,7007531
7007538,7007538
7007552,7007552
7007577,7007577
7007586,7007586
7007637,7007637
7007638,7007638
7007648,7007648
7007651,7007651
7007659,7007659
7007665,7007665
7007691,7007691
7007693,7007693
7007709,7007709
7007720,7007720
7007745,7007745
7007751,7007751
7007752,7007752
7007753,7007753
7007784,7007784
7007797,7007797
7007798,7007798
7007826,7007826
7007832,7007832
7007843,7007843
7007856,7007856
7007857,7007857
7007858,7007858
7007869,7007869
7007880,7007880
7007886,7007886
7007888,7007888
7007896,7007896
7007926,7007926
7007927,7007927
7007928,7007928
7007942,7007942
7007945,7007945
7007960,7007960
7007961,7007961
7008008,7008008
7008015,7008015
7008033,7008033
7008037,7008037
7008049,7008049
7008062,7008062
7008063,7008063
7008068,7008068
7008070,7008070
7008071,7008071
7008072,7008072
7008083,7008083
7008084,7008084
7008085,7008085
7008091,7008091
7008143,7008143
7008172,7008172
7008177,7008177
7008219,7008219
7008232,7008232
7008250,7008250
7008260,7008260
7008261,7008261
7008289,7008289
7008297,7008297
7008299,7008299
7008305,7008305
7008306,7008306
7008327,7008327
7008335,7008335
7008349,7008349
7008367,7008367
7008371,7008371
7008411,7008411
7008422,7008422
7008423,7008423
7008447,7008447
7008451,7008451
7008470,7008470
7008510,7008510
7008527,7008527
7008552,7008552
7008556,7008556
7008579,7008579
7008580,7008580
7008581,7008581
7008596,7008596
7008602,7008602
7008603,7008603
7008637,7008637
7008644,7008644
7008646,7008646
7008667,7008667
7008670,7008670
7008696,7008696
7008706,7008706
7008709,7008709
7008722,7008722
7008755,7008755
7008762,7008762
7008774,7008774
7008780,7008780
7008782,7008782
7008832,7008832
7008852,7008852
7008858,7008858
7008870,7008870
7008881,7008881
7008905,7008905
7008945,7008945
7008949,7008949
7008982,7008982
7008987,7008987
7008989,7008989
7009013,7009013
7009014,7009014
7009016,7009016
7009034,7009034
7009064,7009064
7009083,7009083
7009103,7009103
7009113,7009113
7009124,7009124
7009127,7009127
7009133,7009133
7009157,7009157
7009222,7009222
7009229,7009229
7009232,7009232
7009233,7009233
7009239,7009239
7009244,7009244
7009247,7009247
7009248,7009248
7009256,7009256
7009257,7009257
7009268,7009268
7009271,7009271
7009272,7009272
7009307,7009307
